id,column_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,toxic_label,severe_toxic_label,obscene_label,threat_label,insult_label,identity_hate_label
0065dcaa766efd7e,""" 
 ::Sleetman is still blocked because he has yet to really apologize for violating WP:CIVIL. All of his """"apologies"""" have skirted the issue. In his second unblock request, he says that he wouldn't have done what he did had he known Bearcat was gay...does that mean it's okay to call straight users ma'am after they've asked you not to? In his third request, he says he would have stopped had Bearcat told him why it was offensive. You don't need to be told why something is offensive - if someone asks you to stop, it's not that hard to just stop. In the last request, he just points us to the first three...and then defends himself! All in all, not the best sequence of events if you want to get unblocked.  """,0,0,0,0,0,0,0,0,0,0,0,0
006622a9f635ace3,REDIRECT Talk:Ponhook Lake 10,0,0,0,0,0,0,0,0,0,0,0,0
0066f2bd2c5a5cf7,"""[[ This is my first time on wikipedia and I have not found how to make my own comments page, so I am putting the comment here. I just changed the piece on hierocracy, because I've never heard it used as a synonym for theocracy, and it has its own perfectly clear meaning in the work of Weber which has been widely adopted. I suspect that whoever wrote that bit had no idea what he was talking about.  

 I find the whole entry for theocracy completely unsatisfactory, starting with the definition. Again, it reads as if the writers had no idea about the subject and have it confused with several other topics. I think it would be hopeless to try to repair the page by successive edits. It needs to start with a proper definition of theocracy that distinguishes theocracy from caesaropapism and clearly says that a pious society is NOT by definition a theocracy, and also that church establishment is not compatible with theocracy, but is compatible with caesaropapism. Theocracy is a form of government, not a social quality, it can be defined as """" """"a government in which the persons and institutions of the religious order either control or replace the organs of the civil government."""" (Sen McGlinn, Church and State, page 243).  

 Then it is clear that Iran is a theocracy, Saudi Arabia is not, and so on through all the other questions discussed here. The problem is a vague and too broad definition at the outset. One should rather start with a clear and hard definition, and later note that in popular usage the term has become an almost meaningless pejoritive applied to religion in public places.  

 Can somebody enlighten me about how one goes about fixing the page? One obvious step would be to ask for input via the editors of the Journal of Church and State (Baylor University, they have a research school on this topic). Email me at Sen.sonja [at] Casema.NL - Sen McGlinn ]] 

 """,0,0,0,0,0,0,0,0,0,0,0,0
0066fcd6fc78151a,does she respect howard stern's penis?,1,0.5,1,0,0.6,0,1,1,1,0,1,0
0068183d5334c05b,", but you should really try some of that good GRILLED DICK",1,0.5,1,0,0.8,0.333,1,1,1,0,1,0
006879d1b65f840a,Harchibald Discussion,0,0,0,0,0,0,0,0,0,0,0,0
0068a2513b819cbd,"::::Fair enough.  I don't think I'd have trouble getting more cites, but I don't see the value in showing that many people disagree with the result: this is something most people will already have an opinion on.  I just wanted to insert a citation that says that showed the FIG ruling wasn't the end of the public opinion on the issue.",0,0,0,0,0,0,0,0,0,0,0,0
0068ef7921fa5b2e,""" 
 :Actually, I agree with the POV tag. The lead sentence should include something about her status as a political prisoner and her experience in prison. In the meanwhile, I added your source, SAGE Encyclopedia, to the sentence about """"seditious conspiracy"""". Best,    """,0,0,0,0,0,0,0,0,0,0,0,0
0069e387068f362f,", 18 June 2006 (UTC) 
 ::What part of 3rd party source do you not understand? Simply give us the name of the book, journal, newspaper, or whatever it is and let us find it for ourselves. Why do you keep resisting this?  01:46",0,0,0,0,0,0,0,0,0,0,0,0
0069e74a5302bf10,""" 

 ===Use of """"Nepal Bhasa""""=== 
 The term """"Nepal Bhasa"""" is used in English, officially as well as commonly. Here are some examples and facts about its use- 
 * Google ngram search shows that Nepal Bhasha has exceeded the use of Newar language here. 
 * Government of Nepal (see picture of news about the Government's stance is there in the page itself)  
 * Nepal Bhasa Academy (in its publications and awards) 
 * Nepal Bhasa Parishad (in its publications and awards) 
 * World Newah Organization (examples of use in page 2,3 and 7) 
 * Central Department of Nepal Bhasa, Tribhuwan University, the only university with curriculum in Nepal Bhasa (News about scholarship in Nepal Bhasa) 
 * Nepa Pasa Pucha America-ye (An example see page 9) 
 * Pasa Pucha Guthi UK (An example) 
 * Rising Nepal daily (Example) 
 * Dharmodaya Sabha, the national Buddhist organization of Nepal (The publications in the language are listed as Nepal Bhasa) 
 * Asha Archives, the biggest archive of Nepal Bhasa literature (Website) 
 * Journal of Lumbini Buddha Dharma Society (Example) 
 * Journal of Newar Studies (An example  
 * Archive of English essay about Tipitaka translation project in Nepal Bhasa (they have been publishing various segments of Tipitaka in Nepal Bhasa) 
 * Lotus research center Activities in Nepal Bhasa  
 * English-Nepal Bhasa dictionary in Amazon 
 * Mobile phone Nepal Bhasa dictionary app 
 * Matina international website 
 * Miss Newa (Miss best Nepal Bhasa is one of the categories, Official website with contestants talking about Nepal BhasaTHT news about using Nepal Bhasa) 
 * Nepalmandal.com, one of the very few websites in Nepal Bhasa, stating their objectives regarding Nepal Bhasa 
 * Image Channel Nepal Bhasa section 
 Thank you  """,0,0,0,0,0,0,0,0,0,0,0,0
0069f92051de8d3d,"The article The Super Communists has been speedily deleted from Wikipedia. This was done because the article seemed to be about a person, group of people, band, club, company, or web content, but it did not indicate how or why the subject is notable, that is, why an article about that subject should be included in Wikipedia. Under the criteria for speedy deletion, articles that do not assert notability may be deleted at any time. If you can indicate why the subject is really notable, you are free to re-create the article, making sure to cite any verifiable sources. 

 Please see the guidelines for what is generally accepted as notable, and for specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.",0,0,0,0,0,0,0,0,0,0,0,0
006a26a98a6170e9,""" 
 **Nice work with the Search and Capture model. Do you think you could find citations for the new material? 
 ::And no problem, though the IP has responded to you with a rather lengthy """"defense"""" on the Talk. He argues that the theory isn't """"fringe"""" or nonsense, and that the criticisms are either strawmen or have been answered. —  """,0,0,0,0,0,0,0,0,0,0,0,0
006a703e116e7ee8,If the indigenous population is so low why do they think they deserve everything,0.167,0,0,0,0,0,0,0,0,0,0,0
006b7fdf64a25aef,""" 

 == Top Gear of The Pops == 

 Should we put something about what they did for comic relief on that top gear special this year. That """"Sofa,Hyundai,Administration"""" song   
  """,0,0,0,0,0,0,0,0,0,0,0,0
006beb8649b70d99,and lewd sex in China,0.667,0,0.8,0,0.2,0.333,1,0,1,0,0,0
006bee650e550b76,""" 
 ::::: is a confirmed  sock.  """,0.333,0,0,0,0,0,0,0,0,0,0,0
006c132f3df89e6e,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
006c2953a63bd221,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
006d7b5d3ad1e8d6,"I absolutely agree with you. Something is very wrong with my English if you misunderstood me as though I said all Haredim regected Rabbi Hirsch's way. What I said was actually quite the opposite:In the beginning Agudat Israel was based on the legacy of Torah im Derech Erech. Afterwards, the Litvaks changed it, but even today there is no dichotomy between Agudat Israel and Rabbi Hirsch's way.",0,0,0,0,0,0,0,0,0,0,0,0
006ed2d32c694d2f,""" 

 """"Judge Thomas H. Wilson that Genarlow Wilson's punishment be declared cruel and unusual"""" 

 Judge Wilson orders release of sex offender Wilson? Smells wrong. 

 The perverse acts of this convicted sex offerender clearly merits his conviction. Else, he hadn't been convicted by the American legal system.  """,0.5,0,0.2,0,0,0,1,0,0,0,0,0
006ef62bc69dbda6,#ERROR!,0.833,0.25,1,0,0.8,0,1,0,1,0,1,0
006f1b719aa6010b,""" 

 ==Two short stories== 
 *The list of works contains something called """"The Mysterious Portrait"""". Is this the same as the short story """"The Portrait""""?  """,0,0,0,0,0,0,0,0,0,0,0,0
007009b9d4b62e19,""" 

 == May 2015 == 
 """,0,0,0,0,0,0,0,0,0,0,0,0
007021b91a4a3cf7,""" 
 ::Lol, and there we have it, right on time. As far as I remember, the only person who kept raving about """"undue weight"""" was yourself, so I fail to see how that can be the reason for anything. The third row was reverted simply because you and three others didn't like it. But I see, the details of a civil war are determined by numbers. In fact, this entire page seems to be testament to the fact that terms can be redefined to serve an agenda. Israel cannot be part of the infobox, because external factions need to make a """"certain number"""" of attacks. A war faction can't be considered separate because it has not contributed with a """"certain percentage"""" of fighting. Are you fucking kidding me?   """,0.167,0,0.2,0,0,0,0,0,0,0,0,0
0070bebd6e8fd4af,go suck some fucking cock and stop blocking my edits u cock.,1,0.75,1,0,1,0,1,1,1,0,1,0
0070c68c9a05a502,""" 
 ==Brothers== 
 The List of association football families of note was listed Giuseppe Colucci (footballer) and Leonardo Colucci, but i think it is un-sourced. Anyone have source please cite it and add back to article.   """,0,0,0,0,0,0,0,0,0,0,0,0
0071940212267fea,"::::Well, it sucks to have a university to be nicknameless. And it's the first time in NCAA history that it has happened. /",1,0,0.6,0,0.6,0,1,0,1,0,1,0
0072b9c3697ab8cc,#ERROR!,0.833,0,0.6,0,0.8,0,1,0,1,0,1,0
0072f0af33e59b26,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
0073068ecad94106,"Melanie; PLEASE read previous debates on these very issues. (PS; are you hitting the Save page button multiple times? several server hangups - sometimes happens when two people are simultaneously submitting) Article used to have extensive discussion of Limbaugh's cost analysis and logic, BUT to include material on Limbaugh's cost analysis and logic, you then have to include Limbaugh's ACTUAL cost analysis and logic. It isn't anywhere on the page, not because nobody knows what it was, but because the controversy being dealt with in this page is ENTIRELY about sexist and misogynistic language. Consensus has been established several times on the subject, and always coalesces around excluding it. PERSONALLY, I do NOT want to have to include the math through which Limbaugh came up with his calculation s that Fluke was having sex at least 3 times a day to justify the number, and I cannot believe that you want to renew the debate.",0,0,0,0,0,0,0,0,0,0,0,0
007347667889fc34,:::::::?????????????? You added and the opposing Mukti Bahini fighters which were supported by Indian Army. So you think that is not duplication????????????????? Or you think the rebels were so bad they ought be mentioned twice in the lede?????????????????????????????????,0,0,0,0,0,0,0,0,0,0,0,0
00741a5b7cbd227e,""" 

 ==FK Vojvodina== 

 Ej, pošto vidim da si ubacio tabelu u članak o FK Vojvodina, molim te da promeniš """"away colours"""" u tabeli, jer ja ne znam to da uradim. Ovde možeš videti kako izgledaju """"away colours"""" kluba: 
 * http://en.wikipedia.org/wiki/Talk:FK_Vojvodina 

    
 """,0,0,0,0,0.4,0,0,0,0,0,0,0
0074e9e50532d8fa,Thanks for your response.  I'll nominate them today.,0,0,0,0,0,0,0,0,0,0,0,0
00755db353a12f44,Hello everyone I'm just here to tell you that you're all freaks,0,0.25,0.2,0,0,0,0,0,0,0,0,0
0075651cd329225d,""" 
 :To be blunt: so what?  What does that have to do with improving the article?   """,0.167,0,0,0,0,0,0,0,0,0,0,0
0075b81a118c85f9,""" 
 :Magic...so I suggest you don't tempt such powers any further P...  """,0,0,0,0,0,0,0,0,0,0,0,0
0075ff203b6e7d6d,See the Wikipedia article on specific impulse.,0,0,0,0,0,0,0,0,0,0,0,0
00760322e8084f55,":Agreed. Moreover, the recent additions place an undue emphasis on arguments in court briefs, much of which will become far less salient after the Supreme Court actually decides the case in a few months. –  ·",0,0,0,0,0,0,0,0,0,0,0,0
00768ff5e3f93322,"Stop vandalizing the Sheryl Swoopes article, or you will be banned.",0,0,0,0,0,0,0,0,0,0,0,0
0076a6c9cc70c2ea,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
00772869541790fe,""" 
 * """"While profeminist men and profeminist writing generally constitute the dominant perspective within men’s studies in the academy, the shelves in the men’s section of most bookstores are filled with books that come from two other perspectives, namely, men’s rights and mythopoetic, which share the basic assumption that what is wrong with men’s lives derives from the traditional masculine gender role of protector, provider, and head of the family."""" Kenneth Clatterbaugh 
 * """"[S]tarting with Herb Goldberg’s The Hazards of Being Male: Surviving the Myth of Masculine Privilege (1976), there has been a steady stream of books that argue that men are not privileged relative to women.  The authors of these books claim either that men are just as afflicted by their gender role or that they are more afflicted by it than are women by theirs.  In either case, men’s rights defenders find a great lie at the center of feminism, namely, the notion that men are privileged relative to women.  Probably no writer has said it better than Goldberg [who cites] problems of traditional masculinity such as emotional repression, isolation from other men, fear of failure, and a high suicide rate.""""  Kenneth Clatterbaugh 
 * """"The theme that was foundational to men's rights, namely, the oppressive nature of traditional masculinity, has been undermined by fathers' rights activists who want to pursue a set of custody rights 'and' traditional masculinity.""""  Kenneth Clatterbaugh""",0,0,0,0,0,0,0,0,0,0,0,0
0077446717b5226d,""" 

 I really don't think that this is less than """"simple.""""  The other page summarizes the first movie.  Should that information be part of this article?  If so, why not merge them? 
   """,0,0,0,0,0,0,0,0,0,0,0,0
00789fd8ef55a757,""" 

 Just for the record, I disagree with using this photo, since it is a mugshot from an arrest, being used in the info box.  The last reason given for it's inclusion partially stated """"nothing in the photo cues the reader to perceive it's a mug shot"""".  So we count on dumb readers? -   """,0,0,0,0,0,0,0,0,0,0,0,0
0078e03e2556b416,":Thank you for your suggestion. When you feel an article needs improvement, please feel free to make those changes.  Wikipedia is a wiki, so anyone can edit almost any article by simply following the  link at the top. The Wikipedia community encourages you to be bold in updating pages. Don't worry too much about making honest mistakes — they're likely to be found and corrected quickly. If you're not sure how editing works, check out how to edit a page, or use the sandbox to try out your editing skills.  New contributors are always welcome. You don't even need to log in (although there are many reasons why you might want to).",0,0,0,0,0,0,0,0,0,0,0,0
007931b28cca3e85,""" 

 ::I am not asking that the article itself draw any conclusions, and the rest of your remarks are exactly the kind of synthesis that I desire. My remarks are meant to move us past the conflict on the talk page. Our sources are, of course, the verifiable secondary sources, and we are not to do original research. As CTSWynekan has said, Wikipedia is a tertiary source. Frankly, it's enough for me that the various Christian views are presented fairly and accurately, the various Jewish views are presented fairly and accurately, the various historical views (whether by specialists or nonspecialists) are presented fairly and accurately, and all other views are presented fairly and accurately. All should be given the appropriate weight and context. That is enough of a synthesis for me.  
 ::But, we all have our subjective views, and many of our views have clashed, hence we have been bogged down in one paragraph for far too long. What bothers me is the binary thinking evidenced by some (many, not all), which has polarized the debate. We should also, of course, be sure not to confuse our various subjective viewpoints with the objective actual, verifiable and factual (as someone once said). So in the end, I essentially agree with you. My remarks on thesis-antithesis-synthesis and the rest have to do with the debate on this page, not with the article itself. I want us to move past conflict so we can examine the verifiable sources, and put aside our own views while still making sure that we (any """"we"""") are accurately represented, as are the views of others. To paraphrase Ross Perot, everybody stop fighting and get to work! If you'll check you'll notice that I've done very little work on the article itself; most of my efforts have been focused on the talk page. 
 ::NPOV (when we reach it) will be a synthesis accurately reporting the views of all, and referenced to the appropriate verifiable sources.That said, I have been as frustrated as anyone else and needed to vent my spleen (which perhaps presented my POV more strongly than I have in the past. Does that make it trinary?). My spleen has been vented. My comments will remain on my user page at least until we formulate a second paragraph that does exactly as you say, and is accepted by all. It may go back if we run into further unresolved conflict. 
 ::My """"claim that it is a conundrum"""" alludes to how the issue of historicity is handled at Socrates, where any debate has been much more peaceful and civilized.   

 """,0,0,0,0,0,0,0,0,0,0,0,0
00795a46cc1c7816,"T IS PEOPLE LIKE YOU THAT MAKE WIKIPEDIA HORRIBLE. BLOCKING SCHNITZELMANGREEK FOR NO REASON!GET A LIFE YOU LOSER OR I'L KILL YOU, YOU WIFE, AND CHILDREN!!!!BURN IN HELL!!I LIGHT YOUR CORPSE LIKE FIREWOOD!!BEWARE-YOU AND YOUR FAMILY. I DARE YOU TO TALK BACK TO ME AND SEE WHAT HAPPENS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!SO WHATS IT GOING TO BE!!!!!!!!!!!Fuckin Nigga'  
   +   
   + I managed to track your adderess and will hunt you down in your sleep. I WILL SHOOT YOU AND CUT YOUR CHILDREN UP!!!!!!!!!!! JUST, I DARE YOU TO TALK BACK TO ME OR BLOCK ME FOR DEATH THREATS!!!JUST SEE WHAT I'LL DO!!!!!!!!!!  
   +   
   + This isn't vandilism, its A SERIOUS DEATH THREAT!! UNBLOCK SchnitzelManGreek!!!! Get a life you loser or I'll kill you FUCKING BITCH!!!!!!!",0.833,0.75,1,1,1,0.333,1,1,1,1,1,0
00798254f8b62857,""" 
 """"Why hasn't RetroS1mone been as forthcoming on this CFS talkpage?"""" Why you think, bc people here call me """"it"""" and """"this"""" and revert MEDRS w/o discussing. CFS is not chronic fatigue?? Pls, authors talk about CFS and some say """"chronic fatigue syndromes"""" and some say """"chronic fatigue"""" you are saying CFS and chronic fatigue are not same thing or things?? What is MEDRS for it. And you think CFS symptoms are medically explained?? Every review says the cause is not known. The MUS reviews say CFS and FM and MCS and IBS are medically unexplained symptoms, do you want me cite three of them,five how many?? Do you want one quote from each, five?? Do you want, I ignore copy rights like some people and send you whole PDFs?? Pls go to a library people and you can get internet access through library when you can not leave house there are programs.   """,0,0,0,0,0,0,0,0,0,0,0,0
0079d764fbad47d1,""" 

  
 ==What a loser== 
 This is a message for User:71.199.22.250 

 Wow, I was passing by and at first I thought you were a victim of attack, but after looking into it for 10 mins, I see you're the loser who started this shit. 

 I see you attacked the """"99.107.151.144"""" guy on his own talk page for no reason and then you cried like the big baby you are in a failed report attempt, when really he's the one who should have been reporting you. 

 Next time, if you can't take shit, don't start it you jackass! Get a life!""",0.833,0,0.8,0,0.6,0,1,0,1,0,1,0
007ab9116b865d64,"Please stop your disruptive editing. If you continue to vandalize Wikipedia, as you did at Warwick School, you will be blocked from editing.",0,0,0,0,0,0,0,0,0,0,0,0
007acf127f807de4,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
007aec85ba5ab379,", so I propose merging African Bush Elephant into African Savanna Elephant",0,0,0,0,0,0,0,0,0,0,0,0
007b7700996e28f1,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
007c5396123aab32,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
007cbba20a6abc0b,""" 

 == Why is this article not called """"Republic of China""""? == 

 In the Macedonia name dispute a vote was taken that ignored the provisional UN name of Former Yugoslav Republic of Macedonia. The rationale given for this is that Wikipedia does not conform to international bodies and that self-determination of name trumps regardless of international disputes between states. Ergo - why are the people of the Republic of China held to a different standard? This inconsistent logic smells of prejudice towards either  the people of Taiwan and/or the people of Greece. I therefore propose that this article be renamed Republic of China to keep things consistent.  — Preceding unsigned comment added by     

  
 A few points I'd like to add. 

 # The People's Republic of China recognizes the self-determined name of Republic of Macedonia. 
 # The People's Republic of China does not recognize the self-determination of the Republic of China (Taiwan). 
 # The US government, did not recognize Republic of Macedonia in 1944 (the US state department at the time calling it """"communist demagoguery"""") but flip flopped in 2003 and now recognizes it. 
 # The US government, orginally did recognize the Republic of China (Taiwan)  right up until it flip-flopped and removed recognition in the 1970s. 

 This opens up the secondary question is Wikipedia taking a principled approach on international issues or simply parroting the current foreign policy of leading nations? (i.e. mob rule)  — Preceding unsigned comment added by     

 : For the reasons given here: Talk:Taiwan/Archive 20. A lot of discussion so a lot of reading, but if you're interested in the issue I think well worth reading at least the highlights of it.  

 :: For the same reason that we have North Korea not the 'Democratic People Republic of Korea' and we have Burma not the 'Republic of the Union of Myanmar'. It is policy to use the common English name. Not the official name; not the UN designated name; not the preferred name of the local people; but the common name as used by English speaking people to describe the subject. See WP:Naming Conventions for more information about how article names are decided on Wikipedia.    

 ::: Naming this article 'Taiwan' does not contribute clarity. Titling the article 'Taiwan' may lead the reader to belief that such a country as 'Taiwan' exists, or that 'Taiwan' can be equated to the 'Republic of China', which are both invalid arguments in accordance with the Constitution of the Republic of China. The fact is that no country called 'Taiwan' exists, and that the 'Republic of China' cannot be casually associated with 'Taiwan' as historically they are very distinct entities. It also contravenes the rules for Wikipedia's neutral POV rules, as it promotes the DPP's assertion that Taiwan should edge toward independence by increasing the usage of 'Taiwan' without officially abandoning the 'Republic of China' name. It is for the sake of objectiveness that the official name should be used. See: WP:Neutral point of view   
 ::::Again see the requested move, where this was debated in long detail to arrive at the current title, best representing consensus and common usage. The article is Taiwan reflecting the common name for the country.  

 :::::Thank you  for your clarification on this matter. I agree that this article should be named Taiwan for the sake of clarity to English speakers in Wikipedia. However, I believe that it should be made clearer that the Republic of China is not equivalent to Taiwan.    

 ::::::If the reader wants to actually understand what the topic is about and what the name m",0,0,0,0,0,0,0,0,0,0,0,0
007d75123ac09c87,"Rob, I actually like having you around for no other reason than you have a different POV from those with a Christian perspective.  However, I also find you to be overly disruptive.  Yes, I understand, as well as everyone else, your position that factual evidence does not exist.  Yes, we understand that there are scholars that support that position.  No, they are not the majority.  They are not even a significant minority.  They are a very small group that contends Jesus did not exist.  You have registered your POV and we are aware of it.  I ask that you now move on and address the article as a whole and accept that your position has already been accounted for in the article.  When you fight so hard and become so obstinate, you lose the respect of your fellow editors and your POV is shut out almost completely.  You have become a source of conflict and contention.  Please recognize that your current methods are not working.  Find another way to interact with your fellow editors so that your POV is at least a chance of being heard.",0,0,0,0,0,0,0,0,0,0,0,0
007d79de592ecb74,"Thank you for experimenting with the page zinc on Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.",0,0,0,0,0,0,0,0,0,0,0,0
007e29f0315dd5f2,":It's a recommendation. That's the point, keep this stuff off the main space.",0,0,0,0,0,0,0,0,0,0,0,0
007e9c51523a40f2,"Um that is your opinion i belive DBZ tenchaichi 3 and the last of the original bodikai for the PS2 bodikai 3 is just as good as virtua fighter, tekken, DOA and other well known fighting games. So come into reality and notice that everything you think is fact that is just base on what you think is highly unimpaortant and is mediocre in the eyes of others that actually do research on the subject. You havent even stated anything about the game itself you just started of by saying thats a crappy series OR its not any good LOL. Anyway even if you did your research with hardcore evidence that say these games suck huge balls or is poo and the games are a craptistic series and user Sabishi Kage is indeed a suck up and a yes man that is not neaded here on wikipedia. And also if you two are going to start an edit war over something that is not even related to this article and is childish as Kim Kusanagi paragraph maybe you to should exchange your yahoo user names or myspace user names or whatever to argue. BUT not here on this DISSCUSSION PAGE. And Kim Kusanagi when you screw things up, you deserved to be bashed and even physically punished.....WOW you need therapy about child hood realated issues buddy, mabey its because of your dad, your mom or possibly your grandfather beating on you? That is obviously some words said by someone that needs help mentaly most likely due to incidents done when you were a child. I mean, who say or even type something like that? You have only added a useless sentence to this page until you came up with this paragraph that shows you have anger issues, you used to get beaten on and you belive what you say goes without any research (more clearly without say) Get your facts straight LOL ......,  .",0.333,0,0.2,0,0,0,0,0,0,0,0,0
007eebc1375cf0c0,#ERROR!,0,0,0,0,0,0,0,0,0,0,0,0
007f127a7114cb74,"No Sandstein, it is not derogatory. Just because it is not your viewpoint does not change the fact that it is FACTUAL. If it wasn't the terminology would not exist. So get your facts straight before you comment on anything.",0,0,0,0,0,0,0,0,0,0,0,0
007f1a7b05383fff,""" 
 ==The accusations have profoundly effected his life, therefore are notable and deserve inclusion.== 
 The facts have moved past debating whether there really is a love affair or a love child, its on to how this is hurting John Edwards. I guess someone researching him would just have to wonder why his political career suddenly sputtered the summer of 2008, wiki won't mention what everyone else is writing long stories about. 

 Its probably ended his career in politics. Whether the story is true or false or not is debatable, and it doesn't matter if you don't like the original source, leftist wiki editors protecting Edwards: the story now is how the allegations are damaging him and have already probably lost him any chance at his best chance at furthering his career: the VP slot. Its an important story, its an important fact that his behaviour has caused a firestorm. Suppressing the story _completely_ is making wikipedia a laughing stock. Gawker, Mickey Kaus, countless bloggers are going on about it and pointing to it as proof of wiki's leftist bias. You aren't really hiding anything anyone doesn't know already, and you're making the site you claim to be protecting look stupid.  

 Its noteworthy, very much so. Its verifiable that the scandal, true or false, is affecting his career (many people have been hurt by scandals that turned out to be false, that doesn't make the news of the damage any less noteworthy). It has innumerable sources as to the effect on Edwards' career. Its time to lift the blackout and start debating on the wording of a section about it. You can't avoid it forever. Are you just trying to bluff it out until the election is over in hopes of minimizing any tangential damage you think it might cause Obama?  —Preceding unsigned comment added by     

 :Is it really a surprise that people are fighting to get the truth posted on Wikipedia? I recently had to deal with the Nazi admins on Wiki and let me tell you, I could honestly say they act like a bunch of kids in the movie """"Lord of the Flies"""". The majority of them will not listen to reason and when you present them with facts they disregard them. There is also no one managing this site from the top who gives a crap about what is going on here. The only way the owners of Wikipedia will challenge a Nazi admin is when it involves legal action. Wikipedia is the anti-Christ of the internet. Also a majority of the Nazi admins are liberals and the only way to become an admin is to be voted in by another liberal Nazi admin. Once again, """"Lord of the Flies"""". Just wait and see. I will be hounded by many of them for posting just this little snippet. Its pretty much a given. They will probably ban my IP or kick me off the site for a few days. If they dont like what you are saying, that is what they do. They pretty much do what they want. Pretty pathetic.    

 :: It is obvious that there is a calculated effort by the mainstream media (MSM) to suppress any information about this story. The MSM has jumped on stories with much less to go on than this Edwards story. It doesn't take a rocket scientist to know that the MSM, and the liberal websites like Wikipedia, won’t talk about the bad things that happen in the Democrat party because it is the party and ideals that they personally believe in. It is human nature to not attack yourself and the Democrats will not attack themselves by talking about Edwards cheating on his wife who is dying of cancer. This is a silver bullet for the Democratic Party especially because there is a presidential race going on. Why do you think the MSM sits on stories until months or weeks before an actual election takes place? It is a new phenomena occurring in the MSM where they run a story with little facts in an effort to smear a person (typically a politician) then they let the people decide if they want to believe it. This usually occurs with little or if any facts to back it up. All the major networks do it all the time. A perfect example is the Dan Rather forged documents story about President Bush. They unleashed the story with little to no facts right before a Presidential election. It’s very sad that more of the American people don’t see what the MSM to trying to pull off right in front of their eyes. I am not an avid listener of Rush but I have caught him a few times and there is absolute truth to the term he uses when referring to the MSM, """"Drive-by Media"""". The MSM is a business and they are putting out a product. What is very sad is the fact that the upper management in most of these news organizations don’t realize that they are putting out a product that most of the American people don’t c",0.333,0,0,0,0,0,0,0,0,0,0,0
007f274b0b0aa04f,""" 

 No kidding  right up there with the """"Superman"""" and """"Poltergeist"""" curses.  If I was Samuel L. Jackson, my ass would be on lockdown right about now.   """,0.833,0.5,1,0,0.8,0,1,1,1,0,1,0
007f4366a62d5970,": if the photo is deleted, another troll or the same one, will simply put it back. 
 : unfortunaly, trolls are everywhere, we just have to be pantient and follow wikipedia policies and etiquete -",0.167,0,0,0,0,0,0,0,0,0,0,0
007f494cc22876c3,":When speaking of getting blocked, you talk from multiple experience.",0,0,0,0,0,0,0,0,0,0,0,0
007ff2e73d804a5f,", 6 December 2005 (UTC) 
 :::He blocked me for a suposed Breach of personal attack injunction.  18:10",0,0,0,0,0,0,0,0,0,0,0,0
00800dd64ee65ee8,""" 

 == JTBX's post at Editor assistance == 

 You might want to have a look at this.  I am not telling you whether or how you should respond, but I do think you should be aware of his one-sided version of events.  Cheers! -'''''''''' """,0,0,0,0,0,0,0,0,0,0,0,0
00806e8b8e84b0f2,fuck you bitch email me at Dragonhill@ymail.com,1,1,1,0,1,0.333,1,1,1,0,1,0
0081163fbdf7269c,"hô 
 | Ha Mitsukō 
 | Yeop Milho 
 | ? Mật ?",0.333,0,0,0,0,0,0,0,0,0,0,0
008171d59b2f6949,:::But right now the book is more notable. The film isn't out yet.,0,0,0,0,0,0,0,0,0,0,0,0
00818de3ad57b3ba,#NAME?,0,0,0,0,0,0,0,0,0,0,0,0
0081b14d79f54b31,"(we hate america and we are going to bomb the shit out of there cities, Queza;s will rain)",0.833,0.25,1,0.25,0.8,0.333,1,0,1,0,1,0
008226521a76c440,":::Hey, , what was the D&G; pic about? My slinging of wit against my seemingly almighty opponents? Or were you implying that I have grown into a Wikipedian Goliath merely waiting for some newbie to revenge-bite me to death? 
 :::",0.5,0,0,0.75,0,0,1,0,0,1,0,0
008421f7a1b169b9,""" 

  
 == Lettonia == 

 The Oxford online dictionary entry """"Lettonia"""" merely points to """"Latvia"""", and in some other languages the name of the country is """"Lettonia"""" or some variation thereof.  Is """"Lettonia"""" a rare/obsolete English name for the country?  If so, it should be mentioned in the article.    

 : It's not an obsolete English term, prior English is Livonia (most of current Latvia plus Estonia). In German, Latvia is LettlandLettonia is the German Lettland fashioned into Latin. (Latvia is also Lettonia in modern Italian.)  ► """,0,0,0,0,0,0,0,0,0,0,0,0
00842d1024b19972,#ERROR!,1,1,1,0,1,0.333,1,1,1,0,1,0
0084725fe3a49a4f,""" 

  Please do not vandalize pages, as you did with this edit to Badminton. If you continue to do so, you will be blocked from editing.   """,0,0,0,0,0,0,0,0,0,0,0,0
0085bb3cfa3babc6,REDIRECT Talk:The Amazing Race 20,0,0,0,0,0,0,0,0,0,0,0,0
